iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PER,South America,Peru,2020-11-24,950557.0,887.0,1755.571,35641.0,46.0,52.857,28829.353,26.902,53.245,1080.953,1.395,1.603,1.01,,,,,,,,,21450.0,2669191.0,80.954,0.651,17777.0,0.539,0.052,19.2,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-25,952439.0,1882.0,1786.857,35685.0,44.0,52.571,28886.432,57.079,54.193,1082.287,1.334,1.594,1.02,,,,,,,,,22711.0,2691902.0,81.642,0.689,17693.0,0.537,0.054,18.5,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-26,952439.0,0.0,1786.857,35685.0,0.0,52.571,28886.432,0.0,54.193,1082.287,0.0,1.594,1.02,,,,,,,,,24697.0,2716599.0,82.391,0.749,18397.0,0.558,0.055,18.2,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-27,956347.0,3908.0,1775.714,35785.0,100.0,48.429,29004.958,118.525,53.855,1085.32,3.033,1.469,1.03,,,,,,,,,21514.0,2738113.0,83.044,0.652,18852.0,0.572,0.054,18.5,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-28,960368.0,4021.0,1755.286,35879.0,94.0,47.143,29126.91,121.953,53.236,1088.171,2.851,1.43,1.03,,,,,,,,,16612.0,2754725.0,83.548,0.504,19426.0,0.589,0.053,18.9,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-29,962530.0,2162.0,2064.143,35923.0,44.0,53.429,29192.481,65.571,62.603,1089.505,1.334,1.62,1.03,,,,,,,,,7151.0,2761876.0,83.765,0.217,19532.0,0.592,0.052,19.2,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-11-30,962530.0,0.0,1837.143,35923.0,0.0,46.857,29192.481,0.0,55.719,1089.505,0.0,1.421,1.03,,,,,,,,,24910.0,2786786.0,84.52,0.755,19864.0,0.602,0.055,18.2,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-01,963605.0,1075.0,1864.0,35966.0,43.0,46.429,29225.085,32.604,56.533,1090.809,1.304,1.408,1.03,,,,,,,,,22310.0,2809096.0,85.197,0.677,19986.0,0.606,0.057,17.5,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-02,963605.0,0.0,1595.143,35966.0,0.0,40.143,29225.085,0.0,48.379,1090.809,0.0,1.217,1.04,,,,,,,,,24066.0,2833162.0,85.927,0.73,20180.0,0.612,0.059,16.9,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-03,967075.0,3470.0,2090.857,36076.0,110.0,55.857,29330.326,105.241,63.413,1094.146,3.336,1.694,1.04,,,,,,,,,29660.0,2862822.0,86.826,0.9,20889.0,0.634,0.062,16.1,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-04,967075.0,0.0,1532.571,36076.0,0.0,41.571,29330.326,0.0,46.481,1094.146,0.0,1.261,1.05,,,,,,,,,23225.0,2886047.0,87.531,0.704,21133.0,0.641,0.065,15.4,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-05,970860.0,3785.0,1498.857,36195.0,119.0,45.143,29445.121,114.795,45.459,1097.755,3.609,1.369,1.05,,,,,,,,,20925.0,2906972.0,88.165,0.635,21750.0,0.66,0.067,14.9,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-06,972688.0,1828.0,1451.143,36231.0,36.0,44.0,29500.562,55.441,44.012,1098.847,1.092,1.334,1.06,,,,,,,,,9166.0,2916138.0,88.443,0.278,22037.0,0.668,0.068,14.7,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-07,973912.0,1224.0,1626.0,36274.0,43.0,50.143,29537.685,37.123,49.315,1100.151,1.304,1.521,1.06,,,,,,,,,30542.0,2946680.0,89.37,0.926,22842.0,0.693,0.068,14.7,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-08,973912.0,0.0,1472.429,36274.0,0.0,44.0,29537.685,0.0,44.657,1100.151,0.0,1.334,1.07,,,,,,,,,14255.0,2960935.0,89.802,0.432,21691.0,0.658,0.067,14.9,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-09,976621.0,2709.0,1859.429,36401.0,127.0,62.143,29619.846,82.161,56.394,1104.002,3.852,1.885,1.07,,,,,,,,,31887.0,2992822.0,90.769,0.967,22809.0,0.692,0.069,14.5,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-10,979111.0,2490.0,1719.429,36499.0,98.0,60.429,29695.365,75.519,52.148,1106.975,2.972,1.833,1.08,,,,,,,,,31490.0,3024312.0,91.724,0.955,23070.0,0.7,0.071,14.1,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-11,979111.0,0.0,1719.429,36499.0,0.0,60.429,29695.365,0.0,52.148,1106.975,0.0,1.833,1.08,,,,,,,,,27209.0,3051521.0,92.549,0.825,23639.0,0.717,0.073,13.7,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-12,980943.0,1832.0,1440.429,36544.0,45.0,49.857,29750.928,55.563,43.687,1108.34,1.365,1.512,1.09,,,,,,,,,17369.0,3068890.0,93.076,0.527,23131.0,0.702,0.076,13.2,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-13,980943.0,0.0,1179.286,36544.0,0.0,44.714,29750.928,0.0,35.766,1108.34,0.0,1.356,1.1,,,,,,,,,9342.0,3078232.0,93.359,0.283,23156.0,0.702,0.077,13.0,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-14,984973.0,4030.0,1580.143,36677.0,133.0,57.571,29873.153,122.225,47.924,1112.373,4.034,1.746,1.11,,,,,,,,,35261.0,3113493.0,94.429,1.069,23830.0,0.723,0.081,12.3,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-15,986130.0,1157.0,1745.429,36754.0,77.0,68.571,29908.244,35.091,52.937,1114.709,2.335,2.08,1.11,,,,,,,,,29120.0,3142613.0,95.312,0.883,25954.0,0.787,0.085,11.8,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-16,986130.0,0.0,1358.429,36754.0,0.0,50.429,29908.244,0.0,41.2,1114.709,0.0,1.529,1.12,,,,,,,,,32071.0,3174684.0,96.285,0.973,25980.0,0.788,0.089,11.2,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-17,989457.0,3327.0,1478.0,36858.0,104.0,51.286,30009.148,100.904,44.826,1117.863,3.154,1.555,1.13,,,,,,,,,32859.0,3207543.0,97.281,0.997,26176.0,0.794,0.092,10.9,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-18,989457.0,0.0,1478.0,36858.0,0.0,51.286,30009.148,0.0,44.826,1117.863,0.0,1.555,1.13,,,,,,,,,28578.0,3236121.0,98.148,0.867,26371.0,0.8,0.094,10.6,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-19,989457.0,0.0,1216.286,36858.0,0.0,44.857,30009.148,0.0,36.889,1117.863,0.0,1.36,1.14,,,,,,,,,20977.0,3257098.0,98.784,0.636,26887.0,0.815,0.095,10.5,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-20,995899.0,6442.0,2136.571,37034.0,176.0,70.0,30204.527,195.379,64.8,1123.201,5.338,2.123,1.15,,,,,,,,,7953.0,3265051.0,99.025,0.241,26688.0,0.809,0.098,10.2,tests performed,,,,,,,,,,67.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-21,997517.0,1618.0,1792.0,37103.0,69.0,60.857,30253.599,49.072,54.349,1125.293,2.093,1.846,1.15,,,,,,,,,32107.0,3297158.0,99.999,0.974,26238.0,0.796,0.1,10.0,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-22,998475.0,958.0,1763.571,37173.0,70.0,59.857,30282.654,29.055,53.487,1127.416,2.123,1.815,1.16,,,,,,,,,29823.0,3326981.0,100.904,0.904,26338.0,0.799,0.101,9.9,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-23,1000153.0,1678.0,2003.286,37218.0,45.0,66.286,30333.546,50.892,60.757,1128.781,1.365,2.01,1.16,,,,,,,,,25503.0,3352484.0,101.677,0.773,25400.0,0.77,0.104,9.6,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-24,1000153.0,0.0,1528.0,37218.0,0.0,51.429,30333.546,0.0,46.343,1128.781,0.0,1.56,1.16,,,,,,,,,13233.0,3365717.0,102.079,0.401,22596.0,0.685,0.111,9.0,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-25,1003982.0,3829.0,2075.0,37317.0,99.0,65.571,30449.675,116.129,62.932,1131.784,3.003,1.989,1.17,,,,,,,,,6113.0,3371830.0,102.264,0.185,19387.0,0.588,0.114,8.8,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-26,1005546.0,1564.0,2298.429,37368.0,51.0,72.857,30497.11,47.434,69.709,1133.331,1.547,2.21,1.17,,,,,,,,,23771.0,3395601.0,102.985,0.721,19786.0,0.6,0.119,8.4,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-27,1005546.0,0.0,1378.143,37368.0,0.0,47.714,30497.11,0.0,41.798,1133.331,0.0,1.447,1.17,,,,,,,,,9727.0,3405328.0,103.28,0.295,20040.0,0.608,0.119,8.4,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-28,1007657.0,2111.0,1448.571,37474.0,106.0,53.0,30561.134,64.024,43.934,1136.545,3.215,1.607,1.18,,,,,,,,,44071.0,3449399.0,104.616,1.337,21749.0,0.66,0.127,7.9,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-29,1008908.0,1251.0,1490.429,37525.0,51.0,50.286,30599.075,37.941,45.203,1138.092,1.547,1.525,1.19,,,,,,,,,39525.0,3488924.0,105.815,1.199,23135.0,0.702,0.135,7.4,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-30,1010496.0,1588.0,1477.571,37574.0,49.0,50.857,30647.238,48.162,44.813,1139.578,1.486,1.542,1.2,,,,,,,,,29862.0,3518786.0,106.721,0.906,23757.0,0.721,0.146,6.8,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-12-31,1015137.0,4641.0,2140.571,37680.0,106.0,66.0,30787.994,140.756,64.921,1142.793,3.215,2.002,1.21,,,,,,,,,16033.0,3534819.0,107.207,0.486,24157.0,0.733,0.152,6.6,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-01,1015137.0,0.0,1593.571,37680.0,0.0,51.857,30787.994,0.0,48.331,1142.793,0.0,1.573,1.21,,,,,,,,,3384.0,3538203.0,107.31,0.103,23768.0,0.721,0.152,6.6,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-02,1015137.0,0.0,1370.143,37680.0,0.0,44.571,30787.994,0.0,41.555,1142.793,0.0,1.352,1.22,,,,,,,,,10048.0,3548251.0,107.615,0.305,21807.0,0.661,0.156,6.4,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-03,1018099.0,2962.0,1793.286,37773.0,93.0,57.857,30877.828,89.834,54.388,1145.614,2.821,1.755,1.23,,,,,,,,,2904.0,3551155.0,107.703,0.088,20832.0,0.632,0.158,6.3,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-04,1019475.0,1376.0,1688.286,37830.0,57.0,50.857,30919.561,41.733,51.204,1147.342,1.729,1.542,1.24,,,,,,,,,17720.0,3568875.0,108.24,0.537,17068.0,0.518,0.171,5.8,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-05,1019475.0,0.0,1509.571,37830.0,0.0,43.571,30919.561,0.0,45.784,1147.342,0.0,1.321,1.25,,,,,,,,,16394.0,3585269.0,108.737,0.497,13764.0,0.417,0.185,5.4,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-06,1022018.0,2543.0,1646.0,37925.0,95.0,50.143,30996.687,77.126,49.921,1150.224,2.881,1.521,1.27,,,,,,,,,18753.0,3604022.0,109.306,0.569,12177.0,0.369,0.184,5.4,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-07,1022018.0,0.0,983.0,37925.0,0.0,35.0,30996.687,0.0,29.813,1150.224,0.0,1.062,1.28,,,,,,,,,18244.0,3622266.0,109.859,0.553,12492.0,0.379,0.178,5.6,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-08,1026180.0,4162.0,1577.571,38049.0,124.0,52.714,31122.916,126.229,47.846,1153.985,3.761,1.599,1.3,,,,,,,,,17499.0,3639765.0,110.39,0.531,14509.0,0.44,0.181,5.5,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-09,1026180.0,0.0,1577.571,38049.0,0.0,52.714,31122.916,0.0,47.846,1153.985,0.0,1.599,1.31,,,,,,,,,15145.0,3654910.0,110.849,0.459,15237.0,0.462,0.18,5.6,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-10,1026180.0,0.0,1154.429,38049.0,0.0,39.429,31122.916,0.0,35.013,1153.985,0.0,1.196,1.32,,,,,,,,,4270.0,3659180.0,110.979,0.13,15432.0,0.468,0.18,5.6,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-11,1035184.0,9004.0,2244.143,38280.0,231.0,64.286,31395.998,273.081,68.062,1160.991,7.006,1.95,1.34,,,,,,,,,19013.0,3678193.0,111.556,0.577,15617.0,0.474,0.182,5.5,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-12,1037350.0,2166.0,2553.571,38335.0,55.0,72.143,31461.69,65.692,77.447,1162.659,1.668,2.188,1.35,,,,,,,,,18873.0,3697066.0,112.128,0.572,15971.0,0.484,0.186,5.4,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-13,1040231.0,2881.0,2601.857,38399.0,64.0,67.714,31549.068,87.378,78.911,1164.6,1.941,2.054,1.35,,,,,,,,,19457.0,3716523.0,112.718,0.59,16072.0,0.487,0.187,5.3,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-14,1040231.0,0.0,2601.857,38399.0,0.0,67.714,31549.068,0.0,78.911,1164.6,0.0,2.054,1.36,,,,,,,,,20134.0,3736657.0,113.329,0.611,16342.0,0.496,0.188,5.3,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-15,1056023.0,15792.0,4263.286,38654.0,255.0,86.429,32028.022,478.954,129.301,1172.334,7.734,2.621,1.36,,,,,,,,,19365.0,3756022.0,113.916,0.587,16608.0,0.504,0.188,5.3,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-16,1056023.0,0.0,4263.286,38654.0,0.0,86.429,32028.022,0.0,129.301,1172.334,0.0,2.621,1.35,,,,,,,,,13268.0,3769290.0,114.318,0.402,16340.0,0.496,0.192,5.2,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-17,1060567.0,4544.0,4912.429,38770.0,116.0,103.0,32165.836,137.815,148.989,1175.852,3.518,3.124,1.35,,,,,,,,,3599.0,3772889.0,114.428,0.109,16244.0,0.493,0.193,5.2,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-18,1060567.0,0.0,3626.143,38770.0,0.0,70.0,32165.836,0.0,109.977,1175.852,0.0,2.123,1.34,,,,,,,,,20611.0,3793500.0,115.053,0.625,16472.0,0.5,0.196,5.1,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-19,1060567.0,0.0,3316.714,38770.0,0.0,62.143,32165.836,0.0,100.592,1175.852,0.0,1.885,1.34,,,,,,,,,19375.0,3812875.0,115.64,0.588,16544.0,0.502,0.197,5.1,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-20,1073214.0,12647.0,4711.857,39044.0,274.0,92.143,32549.406,383.57,142.905,1184.162,8.31,2.795,1.34,,,,,,,,,18992.0,3831867.0,116.216,0.576,16478.0,0.5,0.202,5.0,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-21,1073214.0,0.0,4711.857,39044.0,0.0,92.143,32549.406,0.0,142.905,1184.162,0.0,2.795,1.33,,,,,,,,,19799.0,3851666.0,116.817,0.6,16430.0,0.498,0.205,4.9,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-22,1082907.0,9693.0,3840.571,39274.0,230.0,88.571,32843.384,293.978,116.48,1191.137,6.976,2.686,1.33,,,,,,,,,18824.0,3870490.0,117.388,0.571,16353.0,0.496,0.207,4.8,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-23,1082907.0,0.0,3840.571,39274.0,0.0,88.571,32843.384,0.0,116.48,1191.137,0.0,2.686,1.32,,,,,,,,,13919.0,3884409.0,117.81,0.422,16446.0,0.499,0.208,4.8,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-24,1093938.0,11031.0,4767.286,39608.0,334.0,119.714,33177.942,334.558,144.587,1201.267,10.13,3.631,1.31,,,,,,,,,3709.0,3888118.0,117.922,0.112,16461.0,0.499,0.207,4.8,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-25,1093938.0,0.0,4767.286,39608.0,0.0,119.714,33177.942,0.0,144.587,1201.267,0.0,3.631,1.31,,,,,,,,,21167.0,3909285.0,118.564,0.642,16541.0,0.502,0.207,4.8,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-26,1107239.0,13301.0,6667.429,40107.0,499.0,191.0,33581.347,403.405,202.216,1216.401,15.134,5.793,1.3,,,,,,,,,19655.0,3928940.0,119.16,0.596,16581.0,0.503,0.204,4.9,tests performed,,,,,,,,,,61.11,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-27,1107239.0,0.0,4860.714,40107.0,0.0,151.857,33581.347,0.0,147.42,1216.401,0.0,4.606,1.29,,,,,,,,,19489.0,3948429.0,119.752,0.591,16652.0,0.505,0.201,5.0,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-28,1113970.0,6731.0,5822.286,40272.0,165.0,175.429,33785.491,204.144,176.584,1221.406,5.004,5.321,1.28,,,,,,,,,19041.0,3967470.0,120.329,0.577,16543.0,0.502,0.201,5.0,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-29,1119685.0,5715.0,5254.0,40484.0,212.0,172.857,33958.821,173.33,159.348,1227.835,6.43,5.243,1.27,,,,,,,,,18234.0,3985704.0,120.882,0.553,16459.0,0.499,0.201,5.0,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-30,1133022.0,13337.0,7159.286,40857.0,373.0,226.143,34363.317,404.497,217.133,1239.148,11.313,6.859,1.27,,,,,,,,,13130.0,3998834.0,121.28,0.398,16346.0,0.496,0.202,5.0,tests performed,,,,,,,,,,74.07,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2021-01-31,1138239.0,5217.0,6328.714,41026.0,169.0,202.571,34521.543,158.226,191.943,1244.274,5.126,6.144,1.26,,,,,,,,,4517.0,4003351.0,121.417,0.137,16462.0,0.499,0.201,5.0,tests performed,,,,,,,,,,77.78,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
